task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11,task12,task13,task14,task15,task16,task17,task18,task19,task20,task21,task22,task23,task24,task25,task26,task27,task28,task29,task30,task31,task32,task33,task34,task35,task36,task37,task38,task39,task40,task41,task42,task43,task44,task45,task46,task47,task48,task49,task50,task51,task52,task53,task54,task55,task56,task57,task58,task59,task60,task61,task62,task63,task64,task65,task66,task67,task68,task69,task70,task71,task72,task73,task74,task75,task76,task77,task78,task79,task80,task81,task82,task83,task84,task85,task86,task87,task88,task89,task90,task91,task92,task93,task94,task95,task96,task97,task98,task99,task100,task101,task102,task103,task104,task105,task106,task107,task108,task109,task110,task111,task112,task113,task114,task115,task116,task117,task118,task119,task120,task121,task122,task123,task124,task125,task126,task127,task128,task129,task130,task131,task132,task133,task134,task135,task136,task137,task138,task139,task140,task141,task142,task143,task144,task145,task146,task147,task148,task149,task150,task151,task152,task153,task154,task155,task156,task157,task158,task159,task160,task161,task162,task163,task164,task165,task166,task167,task168,task169,task170,task171,task172,task173,task174,task175,task176,task177,task178,task179,task180,task181,task182,task183,task184,task185,task186,task187,task188,task189,task190,task191,task192,task193,task194,task195,task196,task197,task198,task199,task200,task201,task202,task203,task204,task205,task206,task207,task208,task209,task210,task211,task212,task213,task214,task215,task216,task217,task218,task219,task220,task221,task222,task223,task224,task225,task226,task227,task228,task229,task230,task231,task232,task233,task234,task235,task236,task237,task238,task239,task240,task241,task242,task243,task244,task245,task246,task247,task248,task249,task250,task251,task252,task253,task254,task255,task256,task257,task258,task259,task260,task261,task262,task263,task264,task265,task266,task267,task268,task269,task270,task271,task272,task273,task274,task275,task276,task277,task278,task279,task280,task281,task282,task283,task284,task285,task286,task287,task288,task289,task290,task291,task292,task293,task294,task295,task296,task297,task298,task299,task300,task301,task302,task303,task304,task305,task306,task307,task308,task309,task310,task311,task312,task313,task314,task315,task316,task317,task318,task319,task320,task321,task322,task323,task324,task325,task326,task327,task328,task329,task330,task331,task332,task333,task334,task335,task336,task337,task338,task339,task340,task341,task342,task343,task344,task345
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
720,1440,720,0,0,0,0,0,0,0,720,720,720,720,0,720,720,720,720,0,0,0,0,0,720,1440,720,0,1440,0,0,0,1440,0,720,720,720,720,0,1440,0,720,0,720,0,720,720,0,720,0,720,0,1440,0,720,0,720,0,720,720,0,0,720,720,720,720,0,0,0,1440,0,0,720,0,0,720,0,720,1440,0,0,720,1440,0,0,1440,720,720,0,720,720,1440,0,1440,720,720,720,720,0,1440,0,0,0,1440,0,1440,0,0,720,0,720,1440,0,0,1440,720,0,0,1440,1440,1440,0,720,1440,0,1440,1440,0,1440,0,1440,0,0,720,0,1440,0,0,1440,1440,0,1440,1440,0,0,720,0,1440,0,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,720,0,0,0,0,1440,1440,1440,0,1440,720,720,720,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,0,0,1440,1440,720,0,720,0,720,0,720,0,0,1440,0,720,0,1440,0,720,1440,0,1440,0,1440,0,0,0,1440,0,0,0,0,1440,0,720,720,720,1440,1440,1440,1440,0,0,0,1440,1440,1440,0,0,1440,0,720,1440,0,1440,0,1440,1440,0,1440,0,1440,0,720,0,1440,0,0,720,720,0,0,1440,0,1440,0,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,1440,0,0,0,0,1440,0,1440,720,0,0,1440,0,0,1440,1440,0,1440,0,0,0,1440,0,1440,0,1440,0,0,0,1440,1440,0,1440,0,1440,0,1440,0,0,1440,1440,0,0,1440,0,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,720,0,0,0,1440,0,1440,0
